,paper_id,paper_title
4540,277764,On the Anonymization of Sparse High-Dimensional Data.
4541,277765,"SpaceTwist: Managing the Trade-Offs Among Location Privacy, Query Performance, and Query Accuracy in Mobile Services."
4542,277766,An Efficient Algorithm for Answering Graph Reachability Queries.
4543,277767,Summarizing Graph Patterns.
4544,277769,Efficient similarity search using the Earth Mover's Distance for large multimedia databases.
4545,277771,Optimizing SQL Queries over Text Databases.
4546,277772,Adaptive Segmentation for Scientific Databases.
4547,277773,MobiQual: QoS-aware Load Shedding in Mobile CQ Systems.
4548,277774,Lattice Histograms: a Resilient Synopsis Structure.
4549,277776,Automatic Extraction of Useful Facet Hierarchies from Text Databases.
4550,277777,PageChaser: A Tool for the Automatic Correction of Broken Web Links.
4551,277780,COSTA: Adaptive Indexing for Terms in a Large-scale Distributed System.
4552,277784,DescribeX: Interacting with AxPRE Summaries.
4553,277785,Query-Aware Partitioning for Monitoring Massive Network Data Streams.
4554,277787,Human Computation.
4555,277788,MUSE: Multi-Represented Similarity Estimation.
4556,277791,Just-In-Time Processing of Continuous Queries.
4557,277793,Dominant Graph: An Efficient Indexing Structure to Answer Top-K Queries.
4558,277794,Fuzzy Multi-Dimensional Search in the Wayfinder File System.
4559,277795,Graphitti: An Annotation Management System for Heterogeneous Objects.
4560,277797,Efficient Construction of Compact Shedding Filters for Data Stream Processing.
4561,277799,Sideways Information Passing for Push-Style Query Processing.
4562,277800,ICDE 2008 General Chairs Message.
4563,277801,"Declarative, Domain-Specific Languages - Elegant Simplicity or a Hammer in Search of a Nail?"
4564,277802,Faster Join Enumeration for Complex Queries.
4565,277803,On Monitoring the top-k Unsafe Places.
4566,277804,Capturing Approximated Data Delivery Tradeoffs.
4567,277805,COLR-Tree: Communication-Efficient Spatio-Temporal Indexing for a Sensor Data Web Portal.
4568,277806,Frequency Estimation over Sliding Windows.
4569,277808,XQSE: An XQuery Scripting Extension for the AquaLogic Data Services Platform.
4570,277809,On Skylining with Flexible Dominance Relation.
4571,277810,Efficient Computation of Diverse Query Results.
4572,277811,Optimal Boolean Matrix Decomposition: Application to Role Engineering.
4573,277812,SPARK: A Keyword Search Engine on Relational Databases.
4574,277815,RiTE: Providing On-Demand Data for Right-Time Data Warehousing.
4575,277816,Adjoined Dimension Column Clustering to Improve Data Warehouse Query Performance.
4576,277817,Top-k Spatial Joins of Probabilistic Objects.
4577,277819,Efficient Online Subsequence Searching in Data Streams under Dynamic Time Warping Distance.
4578,277820,Spatial Outsourcing for Location-based Services.
4579,277821,Astoria: A Programming Model for Data on the Web.
4580,277822,The Database Architecture Jigsaw Puzzle.
4581,277825,An Architecture for Query Optimization in Sensor Networks.
4582,277826,IMPrECISE: Good-is-good-enough data integration.
4583,277827,Mining Search-Phrase Definitions from Item Descriptions.
4584,277828,SMART: A System for Online Monitoring Large Volumes of Network Traffic.
4585,277829,Adjourn State Concurrency Control Avoiding Time-Out Problems in Atomic Commit Protocols.
4586,277831,Ontology-Aware Search on XML-based Electronic Medical Records.
4587,277832,Managing Biological Data using bdbms.
4588,277834,Clip: a Visual Language for Explicit Schema Mappings.
4589,277835,Compact Similarity Joins.
4590,277837,Toward Simulation-Based Optimization in Data Stream Management Systems.
4591,277838,Handling Uncertain Data in Array Database Systems.
4592,277839,Privacy: Theory meets Practice on the Map.
4593,277840,Enhanced Business Intelligence using EROCS.
4594,277842,Efficient Data Authentication in an Environment of Untrusted Third-Party Distributors.
4595,277843,CARE: Finding Local Linear Correlations in High Dimensional Data.
4596,277844,TALE: A Tool for Approximate Large Graph Matching.
4597,277846,XML processing in DHT networks.
4598,277847,Building Community Wikipedias: A Machine-Human Partnership Approach.
4599,277849,RAD: A Scalable Framework for Annotator Development.
4600,277850,Efficiently Answering Probabilistic Threshold Top-k Queries on Uncertain Data.
4601,277853,Anonymizing Streaming Data for Privacy Protection.
4602,277854,A Security Punctuation Framework for Enforcing Access Control on Streaming Data.
4603,277855,Fast Indexes and Algorithms for Set Similarity Selection Queries.
4604,277858,Satisfying Complex Data Needs using Pull-Based Online Monitoring of Volatile Data Sources.
4605,277859,Parallel Distributed Processing of Constrained Skyline Queries by Filtering.
4606,277860,Efficient Processing of Top-k Queries in Uncertain Databases.
4607,277861,Diagnosing Estimation Errors in Page Counts Using Execution Feedback.
4608,277863,A General Framework for Fast Co-clustering on Large Datasets Using Matrix Decomposition.
4609,277864,Similar Document Detection with Limited Information Disclosure.
4610,277865,Probabilistic Verifiers: Evaluating Constrained Nearest-Neighbor Queries over Uncertain Data.
4611,277866,Efficient Merging and Filtering Algorithms for Approximate String Searches.
4612,277867,Robust Runtime Optimization of Data Transfer in Queries over Web Services.
4613,277868,Butterfly: Protecting Output Privacy in Stream Mining.
4614,277869,Verifying and Mining Frequent Patterns from Large Windows over Data Streams.
4615,277870,Optimizing Complex Event Processing over RFID Data Streams.
4616,277871,XStream: a Signal-Oriented Data Stream Management System.
4617,277872,Runtime Semantic Query Optimization for Event Stream Processing.
4618,277873,OptRR: Optimizing Randomized Response Schemes for Privacy-Preserving Data Mining.
4619,277874,Simultaneous Equation Systems for Query Processing on Continuous-Time Data Streams.
4620,277875,Pattern Matching over Cloaked Time Series.
4621,277877,Validating Multi-column Schema Matchings by Type.
4622,277878,"Integration of Server, Storage and Database Stack: Moving Processing Towards Data."
4623,277879,Processing Event-Monitoring Queries in Sensor Networks.
4624,277883,Constant-Time Query Processing.
4625,277885,Trajectory Outlier Detection: A Partition-and-Detect Framework.
4626,277886,Robust Stratified Sampling Plans for Low Selectivity Queries.
4627,277887,Direct Discriminative Pattern Mining for Effective Classification.
4628,277890,T-Time: Threshold-Based Data Mining on Time Series.
4629,277893,Region Sampling: Continuous Adaptive Sampling on Sensor Networks.
4630,277894,A Clustered Index Approach to Distributed XPath Processing.
4631,277896,Filtered Indices and Their Use in Flexible Schema Scenarios.
4632,277897,On Anti-Corruption Privacy Preserving Publication.
4633,277898,P-Cube: Answering Preference Queries in Multi-Dimensional Space.
4634,277901,Skyline-based Peer-to-Peer Top-k Query Processing.
4635,277903,Never Walk Alone: Uncertainty for Anonymity in Moving Objects Databases.
4636,277904,Increasing the Expressivity of Conditional Functional Dependencies without Extra Complexity.
4637,277905,Common Influence Join: A Natural Join Operation for Spatial Pointsets.
4638,277906,Sharoes: A Data Sharing Platform for Outsourced Enterprise Storage Environments.
4639,277907,Hierarchical Indexing Approach to Support XPath Queries.
4640,277908,ICDE 2008 PC Chairs Message.
4641,277909,On the Optimal Selection of k in the k-Anonymity Problem.
4642,277911,Adaptive Approximate Similarity Searching through Metric Social Networks.
4643,277912,Handling Non-linear Polynomial Queries over Dynamic Data.
4644,277915,Muse: Mapping Understanding and deSign by Example.
4645,277916,Multiple Materialized View Selection for XPath Query Rewriting.
4646,277918,Randomized Synopses for Query Assurance on Data Streams.
4647,277919,Optimizing Star Join Queries for Data Warehousing in Microsoft SQL Server.
4648,277920,Exponentially Decayed Aggregates on Data Streams.
4649,277924,Online Failure Forecast for Fault-Tolerant Data Stream Processing.
4650,277925,Fixed-Precision Approximate Continuous Aggregate Queries in Peer-to-Peer Databases.
4651,277926,A Sampling-Based Approach to Information Recovery.
4652,277930,CASTLE: A delay-constrained scheme for ks-anonymizing data streams.
4653,277933,Similarity Search in Arbitrary Subspaces Under Lp-Norm.
4654,277971,Designing Random Sample Synopses with Outliers.
4655,277994,Efficient Data Interpretation and Compression over RFID Streams.
4656,278016,Efficient Query Processing in Large Traffic Networks.
4657,278021,A Thorough Experimental Study of Datasets for Frequent Itemsets.
4658,278022,Mining Online Users? Access Records for Web Business Intelligence.
4659,278023,A Parameterless Method for Efficiently Discovering Clusters of Arbitrary Shape in Large Datasets.
4660,278025,Test-Cost Sensitive Naive Bayes Classification.
4661,278026,Empirical Comparison of Various Reinforcement Learning Strategies for Sequential Targeted Marketing.
4662,278027,Modeling Multiple Time Series for Anomaly Detection.
4663,278028,A Rule Evaluation Support Method with Learning Models Based on Objective Rule Evaluation Indexes.
4664,278029,Mining High Utility Itemsets.
4665,278030,Investigative Profiling with Computer Forensic Log Data and Association Rules.
4666,278031,Distributed Web Mining Using Bayesian Networks from Multiple Data Streams.
4667,278034,Online Hierarchical Clustering in a Data Warehouse Environment.
4668,278036,eMailSift: Email Classification Based on Structure and Content.
4669,278037,Incremental Mining of Frequent XML Query Pattern.
4670,278039,A Hypergraph Based Clustering Algorithm for Spatial Data Sets.
4671,278043,Moment: Maintaining Closed Frequent Itemsets over a Stream Sliding Window.
4672,278046,Integrating Fuzziness into OLAP for Multidimensional Fuzzy Association Rules Mining.
4673,278047,Efficient Determination of Dynamic Split Points in a Decision Tree.
4674,278048,Using Emerging Patterns and Decision Trees in Rare-Class Classification.
4675,278049,Efficient Splitting Rules Based on the Probabilities of Pre-assigned Intervals.
4676,278051,An Adaptive Learning Approach for Noisy Data Streams.
4677,278054,Efficient Multidimensional Quantitative Hypotheses Generation.
4678,278056,Analyzing High-Dimensional Data by Subspace Validity.
4679,278057,Scalable Multi-Relational Association Mining.
4680,278058,Objective and Subjective Algorithms for Grouping Association Rules.
4681,278061,Using functional PCA for cardiac motion exploration.
4682,278063,An Evaluation of Approaches to Classification Rule Selection.
4683,278064,Integrating E-Commerce and Data Mining: Architecture and Challenges.
4684,278065,Obtaining Best Parameter Values for Accurate Classification.
4685,278066,Text Document Categorization by Term Association.
4686,278067,"T-Trees, Vertical Partitioning and Distributed Association Rule Mining."
4687,278069,Unsupervised Segmentation of Categorical Time Series into Episodes.
4688,278071,Speed-up Iterative Frequent Itemset Mining with Constraint Changes.
4689,278072,Online Algorithms for Mining Semi-structured Data Stream.
4690,278073,Mining Frequent Closed Patterns in Microarray Data.
4691,278074,Detection of Significant Sets of Episodes in Event Sequences.
4692,278075,Optimal Projections of High Dimensional Data.
4693,278076,Blocking Anonymity Threats Raised by Frequent Itemset Mining.
4694,278077,Identifying Markov Blankets with Decision Tree Induction.
4695,278078,Classification with Degree of Membership: A Fuzzy Approach.
4696,278079,On Feature Selection through Clustering.
4697,278080,Adaptive Clustering: Obtaining Better Clusters Using Feedback and Past Experience.
4698,278085,Inexact Field Learning: An Approach to Induce High Quality Rules from Low Quality Data.
4699,278086,A Lazy Approach to Pruning Classification Rules.
4700,278087,Clustering on Demand for Multiple Data Streams.
4701,278089,Feature Selection for Clustering - A Filter Solution.
4702,278091,Efficient Yet Accurate Clustering.
4703,278093,Mining Frequent Spatio-Temporal Sequential Patterns.
4704,278095,Subspace Selection for Clustering High-Dimensional Data.
4705,278098,Improving Automatic Query Classification via Semi-Supervised Learning.
4706,278099,Extraction Techniques for Mining Services from Web Sources.
